835,113
836,110
837,72
838,89
839,111
840,100
841,76
842,125
843,80
844,88
845,100
846,92
847,100
848,110
849,96
850,75
851,89
852,105
853,106
854,94
855,88
856,118
857,85
858,103
859,104
860,102
861,102
862,100
863,105
864,99
865,111
866,108
867,96
868,94
869,114
870,91
871,105
872,96
873,116
874,94
875,102
876,97
877,97
878,95
879,91
880,103
881,115
882,110
883,80
884,96
885,96
886,96
887,83
888,110
889,113
890,92
891,89
892,95
893,91
894,92
895,115
896,107
897,110
898,89
899,95
900,79
901,107
902,103
903,116
904,99
905,106
906,90
907,82
908,103
909,119
910,121
911,101
912,103
913,100
914,82
915,78
916,112
917,112
918,110
919,100
920,105
921,92
922,91
923,100
924,96
925,107
926,110
927,100
928,80
929,100
930,104
931,100
932,89
933,131
934,96
935,82
936,90
937,113
938,96
939,100
940,107
941,109
942,86
943,84
944,100
945,103
946,103
947,101
948,103
949,95
950,100
951,89
952,93
953,93
954,119
955,110
956,107
957,103
958,102
959,77
960,85
961,102
962,109
963,101
964,114
965,100
966,89
967,81
968,100
969,104
970,112
971,104
972,102
973,89
974,96
975,93
976,103
977,107
978,110
979,93
980,91
981,94
982,97
983,100
984,110
985,100
986,99
987,96
988,98
989,88
990,103
991,110
992,100
993,89
994,104
995,93
996,91
997,100
998,114
999,97
1000,95
1001,99
1002,97
1003,88
1004,105
1005,108
1006,95
1007,100
1008,103
1009,92
1010,96
1011,103
1012,101
1013,96
1014,96
1015,94
1016,94
1017,107
1018,114
1019,110
1020,99
1021,96
1022,89
1023,92
1024,100
1025,107
1026,100
1027,102
1028,100
1029,90
1030,92
1031,105
1032,103
1033,90
1034,102
1035,109
1036,95
1037,92
1038,105
1039,106
1040,90
1041,95
1042,106
1043,103
1044,94
1045,103
1046,102
1047,95
1048,97
1049,104
1050,92
1051,99
1052,113
1053,96
1054,89
1055,107
1056,89
1057,83
1058,107
1059,110
1060,100
1061,102
1062,109
1063,82
1064,99
1065,104
1066,103
1067,98
1068,110
1069,103
1070,92
1071,92
1072,111
1073,103
1074,100
1075,105
1076,105
1077,91
1078,101
1079,103
1080,106
1081,100
1082,107
1083,94
1084,96
1085,100
1086,104
1087,107
1088,113
1089,92
1090,98
1091,92
1092,98
1093,97
1094,109
1095,111
1096,97
1097,88
1098,103
1099,115
1100,62
1101,78
1102,119
1103,116
1104,90
1105,117
1106,120
1107,55
1108,89
1109,118
1110,98
1111,96
1112,114
1113,116
1114,119
1115,112
1116,158
1117,191
1118,90
1119,113
1120,117
1121,105
1122,77
1123,103
1124,128
1125,112
1126,89
1127,82
1128,89
1129,73
1130,72
1131,60
1132,134
1133,120
1134,120
1135,101
1136,89
1137,107
1138,103
1139,80
1140,109
1141,127
1142,103
1143,101
1144,95
1145,128
1146,96
1147,71
1148,121
1149,108
1150,119
1151,80
1152,106
1153,92
1154,63
1155,94
1156,138
1157,94
1158,71
1159,110
1160,135
1161,104
1162,46
1163,90
1164,100
1165,128
1166,86
1167,112
1168,134
1169,87
1170,78
1171,80
1172,115
1173,101
1174,97
1175,100
1176,100
1177,82
1178,86
1179,100
1180,67
1181,101
1182,66
1183,133
1184,90
1185,125
1186,86
1187,38
1188,63
1189,67
1190,135
1191,108
1192,97
1193,67
1194,114
1195,127
1196,91
1197,98
1198,111
1199,100
1200,109
1201,59
1202,128
1203,63
1204,117
1205,85
1206,117
1207,110
1208,121
1209,81
1210,128
1211,82
1212,116
1213,78
1214,122
1215,128
1216,81
1217,114
1218,72
1219,100
1220,82
1221,78
1222,101
1223,136
1224,128
1225,81
1226,105
1227,87
1228,89
1229,50
1230,99
1231,128
1232,144
1233,89
1234,115
1235,101
1236,67
1237,48
1238,98
1239,129
1240,114
1241,107
1242,121
1243,110
1244,86
1245,82
1246,85
1247,114
1248,119
1249,91
1250,88
1251,85
1252,82
1253,147
1254,123
1255,91
1256,158
1257,119
1258,127
1259,89
1260,92
1261,121
1262,92
1263,72
1264,82
1265,84
1266,146
1267,107
1268,96
1269,116
1270,97
1271,85
1272,78
1273,94
1274,128
1275,108
1276,135
1277,107
1278,93
1279,99
1280,116
1281,143
1282,121
1283,138
1284,105
1285,115
1286,100
1287,69
1288,71
1289,49
1290,100
1291,58
1292,134
1293,100
1294,104
1295,58
1296,103
1297,94
1298,121
1299,92
1300,92
1301,115
1302,77
1303,80
1304,55
1305,92
1306,106
1307,98
1308,94
1309,107
1310,96
1311,44
1312,40
1313,78
1314,125
1315,97
1316,79
1317,106
1318,99
1319,53
1320,62
1321,107
1322,108
1323,144
1324,110
1325,100
1326,104
1327,55
1328,75
1329,96
1330,89
1331,120
1332,99
1333,115
1334,121
1335,75
1336,78
1337,92
1338,109
1339,101
1340,98
1341,123
1342,117
1343,90
1344,94
1345,84
1346,86
1347,128
1348,139
1349,87
1350,141
1351,110
1352,67
1353,87
1354,90
1355,140
1356,67
1357,114
1358,117
1359,103
1360,116
1361,125
1362,45
1363,75
1364,118
1365,129
1366,89
1367,88
1368,85
1369,114
1370,100
1371,100
1372,132
1373,153
1374,114
1375,112
1376,100
1377,107
1378,112
1379,104
1380,90
1381,143
1382,122
1383,120
1384,103
1385,125
1386,100
1387,74
1388,123
1389,101
1390,156
1391,79
1392,123
1393,39
1394,67
1395,106
1396,89
1397,106
1398,85
1399,93
1400,87
1401,129
1402,71
1403,77
1404,110
1405,100
1406,96
1407,85
1408,127
1409,80
1410,59
1411,52
1412,112
1413,83
1414,107
1415,88
1416,101
1417,82
1418,87
1419,46
1420,127
1421,102
1422,101
1423,78
1424,96
1425,100
1426,104
1427,117
1428,96
1429,105
1430,63
1431,132
1432,134
1433,103
1434,85
1435,81
1436,88
1437,83
1438,81
1439,125
1440,120
1441,95
1442,85
1443,82
1444,103
1445,126
1446,89
1447,124
1448,122
1449,125
1450,61
1451,102
1452,117
1453,106
1454,73
1455,139
1456,105
1457,141
1458,75
1459,81
1460,104
1461,92
1462,92
1463,76
1464,117
1465,93
1466,100
1467,141
1468,103
1469,84
1470,96
1471,161
1472,102
1473,103
1474,137
1475,125
1476,102
1477,100
1478,96
1479,151
1480,142
1481,146
1482,125
1483,133
1484,105
1485,119
1486,91
1487,115
1488,137
1489,96
1490,103
1491,108
1492,108
1493,82
1494,139
1495,67
1496,121
1497,106
1498,107
1499,116
1500,122
1501,114
1502,142
1503,120
1504,107
1505,131
1506,121
1507,85
1508,101
1509,120
1510,103
1511,114
1512,114
1513,112
1514,106
1515,117
1516,84
1517,117
1518,132
1519,73
1520,107
1521,136
1522,110
1523,103
1524,100
1525,75
1526,128
1527,104
1528,61
1529,95
1530,132
1531,87
1532,118
1533,89
1534,98
1535,85
1536,136
1537,114
1538,82
1539,91
1540,69
1541,97
1542,99
1543,92
1544,81
1545,117
1546,75
1547,92
1548,98
1549,118
1550,59
1551,83
1552,78
1553,150
1554,130
1555,119
1556,82
1557,128
1558,78
1559,101
1560,115
1561,114
1562,128
1563,128
1564,60
1565,117
1566,90
1567,25
1568,130
1569,132
1570,109
1571,84
1572,137
1573,95
1574,86
1575,63
1576,115
1577,117
1578,85
1579,84
1580,126
1581,135
1582,107
1583,96
1584,74
1585,103
1586,100
1587,100
1588,120
1589,107
1590,100
1591,72
1592,100
1593,100
1594,85
1595,69
1596,128
1597,129
1598,86
1599,42
1600,78
1601,88
1602,81
1603,44
1604,107
1605,136
1606,86
1607,80
1608,64
1609,85
1610,96
1611,60
1612,93
1613,120
1614,114
1615,78
1616,71
1617,101
1618,86
1619,49
1620,102
1621,89
1622,99
1623,70
1624,88
1625,73
1626,89
1627,57
1628,86
1629,100
1630,94
1631,97
1632,86
1633,117
1634,72
1635,58
1636,99
1637,107
1638,75
1639,97
1640,87
1641,107
1642,78
1643,68
1644,89
1645,131
1646,95
1647,79
1648,109
1649,130
1650,92
1651,100
1652,78
1653,139
1654,100
1655,107
1656,100
1657,126
1658,93
1659,89
1660,104
1661,92
1662,79
1663,107
1664,67
1665,47
1666,69
1667,45
1668,76
1669,148
1670,173
1671,83
1672,124
1673,142
1674,139
1675,107
1676,114
1677,107
1678,132
1679,88
1680,64
1681,56
1682,61
1683,100
1684,52
1685,78
1686,93
1687,100
1688,110
1689,114
1690,91
1691,122
1692,89
1693,152
1694,129
1695,110
1696,106
1697,78
1698,85
1699,52
1700,77
1701,93
1702,89
1703,124
1704,93
1705,142
1706,115
1707,89
1708,102
1709,114
1710,142
1711,120
1712,77
1713,107
1714,96
1715,75
1716,133
1717,96
1718,125
1719,111
1720,130
1721,92
1722,68
1723,47
1724,82
1725,107
1726,129
1727,139
1728,128
1729,113
1730,71
1731,111
1732,72
1733,122
1734,104
1735,96
1736,100
1737,64
1738,103
1739,64
1740,77
1741,125
1742,89
1743,144
1744,157
1745,108
1746,99
1747,63
1748,73
1749,53
1750,71
1751,102
1752,94
1753,129
1754,98
1755,99
1756,107
1757,89
1758,136
1759,110
1760,102
1761,112
1762,82
1763,72
1764,62
1765,67
1766,91
1767,100
1768,96
1769,114
1770,96
1771,65
1772,112
1773,112
1774,133
1775,132
1776,128
1777,128
1778,135
1779,125
1780,47
1781,81
1782,48
1783,69
1784,123
1785,103
1786,135
1787,72
1788,90
1789,115
1790,87
1791,116
1792,114
1793,137
1794,98
1795,110
1796,73
1797,32
1798,61
1799,110
1800,106
1801,127
1802,112
1803,100
1804,97
1805,100
1806,97
1807,117
1808,167
1809,169
1810,103
1811,106
1812,139
1813,121
1814,103
1815,79
1816,105
1817,93
1818,76
1819,84
1820,112
1821,61
1822,75
1823,83
1824,107
1825,128
1826,157
1827,132
1828,105
1829,87
1830,70
1831,93
1832,66
1833,82
1834,100
1835,45
1836,106
1837,96
1838,60
1839,104
1840,90
1841,112
1842,157
1843,68
1844,108
1845,117
1846,29
1847,97
1848,79
1849,114
1850,94
1851,91
1852,134
1853,76
1854,143
1855,111
1856,111
1857,139
1858,78
1859,113
1860,60
1861,82
1862,90
1863,75
1864,99
1865,60
1866,97
1867,78
1868,111
1869,141
1870,96
1871,123
1872,101
1873,121
1874,132
1875,101
1876,80
1877,109
1878,66
1879,147
1880,78
1881,105
1882,110
1883,62
1884,114
1885,50
1886,93
1887,42
1888,106
1889,117
1890,106
1891,122
1892,102
1893,117
1894,110
1895,100
1896,88
1897,66
1898,54
1899,121
1900,49
1901,82
1902,57
1903,78
1904,74
1905,103
1906,155
1907,92
1908,113
1909,133
1910,98
1911,92
1912,96
1913,57
1914,85
1915,71
1916,89
1917,121
1918,138
1919,137
1920,121
1921,113
1922,62
1923,89
1924,97
1925,62
1926,69
1927,118
1928,79
1929,117
1930,96
1931,121
1932,127
1933,135
1934,178
1935,117
1936,117
1937,89
1938,66
1939,82
1940,71
1941,103
1942,81
1943,78
1944,104
1945,124
1946,167
1947,143
1948,73
1949,143
1950,103
1951,115
1952,57
1953,126
1954,115
1955,100
1956,160
1957,121
1958,142
1959,150
1960,92
1961,125
1962,103
1963,129
1964,60
1965,86
1966,86
1967,100
1968,107
1969,121
1970,82
1971,142
1972,116
1973,126
1974,98
1975,77
1976,143
1977,60
1978,80
1979,85
1980,67
1981,92
1982,25
1983,95
1984,113
1985,89
1986,153
1987,76
1988,98
1989,90
1990,107
1991,97
1992,100
1993,116
1994,150
1995,117
1996,140
1997,85
1998,119
1999,107
2000,75
2001,134
2002,52
2003,103
2004,96
2005,125
2006,102
2007,89
2008,106
2009,125
2010,109
2011,166
2012,78
2013,96
2014,135
2015,43
2016,178
2017,29
2018,64
2019,74
2020,78
2021,96
2022,92
2023,103
2024,103
2025,92
2026,134
2027,132
2028,146
2029,105
2030,116
2031,117
2032,63
2033,83
2034,83
2035,63
2036,82
2037,42
2038,109
2039,100
2040,116
2041,160
2042,64
2043,124
2044,159
2045,124
2046,142
2047,70
2048,96
2049,101
2050,39
2051,114
2052,104
2053,111
2054,127
2055,99
2056,107
2057,92
2058,89
2059,95
2060,66
2061,96
2062,72
2063,109
2064,110
2065,82
2066,121
2067,78
2068,117
2069,161
2070,103
2071,150
2072,96
2073,83
2074,107
2075,45
2076,103
2077,35
2078,88
2079,85
2080,99
2081,110
2082,82
2083,128
2084,139
2085,179
2086,172
2087,82
2088,89
2089,90
2090,110
2091,124
2092,78
2093,108
2094,95
2095,127
2096,155
2097,124
2098,129
2099,107
2100,97
2101,137
2102,84
2103,95
2104,87
2105,94
2106,117
2107,116
2108,95
2109,119
2110,111
2111,100
2112,122
2113,79
2114,106
2115,112
2116,87
2117,64
2118,64
2119,114
2120,145
2121,81
2122,86
2123,139
2124,154
2125,114
2126,121
2127,140
2128,88
2129,103
2130,58
2131,51
2132,69
2133,85
2134,92
2135,78
2136,85
2137,96
2138,112
2139,148
2140,121
2141,132
2142,104
2143,119
2144,112
2145,89
2146,85
2147,73
2148,63
2149,108
2150,78
2151,122
2152,85
2153,161
2154,136
2155,63
2156,86
2157,117
2158,64
2159,75
2160,57
2161,102
2162,96
2163,123
2164,111
2165,121
2166,135
2167,144
2168,107
2169,100
2170,107
2171,79
2172,70
2173,69
2174,81
2175,75
2176,109
2177,67
2178,108
2179,101
2180,152
2181,139
2182,107
2183,97
2184,107
2185,96
2186,111
2187,45
2188,100
2189,92
2190,96
2191,134
2192,75
2193,71
2194,100
2195,77
2196,102
2197,96
2198,114
2199,89
2200,106
2201,148
2202,107
2203,129
2204,121
2205,100
2206,131
2207,71
2208,77
2209,77
2210,108
2211,71
2212,114
2213,128
2214,133
2215,116
2216,148
2217,128
2218,135
2219,116
2220,111
2221,74
2222,92
2223,51
2224,43
2225,79
2226,71
2227,82
2228,68
2229,100
2230,102
2231,92
2232,114
2233,81
2234,84
2235,98
2236,131
2237,67
2238,92
2239,82
2240,89
2241,87
2242,106
2243,104
2244,84
2245,106
2246,103
2247,112
2248,100
2249,135
2250,109
2251,121
2252,73
2253,105
2254,126
2255,96
2256,98
2257,72
2258,92
2259,102
2260,128
2261,118
2262,81
2263,100
2264,77
2265,64
2266,115
2267,138
2268,113
2269,94
2270,82
2271,74
2272,124
2273,111
2274,82
2275,114
2276,100
2277,46
2278,116
2279,108
2280,80
2281,58
2282,69
2283,64
2284,124
2285,127
2286,76
2287,92
2288,69
2289,57
2290,101
2291,113
2292,103
2293,122
2294,54
2295,101
2296,79
2297,103
2298,92
2299,121
2300,112
2301,109
2302,89
2303,109
2304,61
2305,105
2306,107
2307,97
2308,82
2309,78
2310,85
2311,158
2312,131
2313,50
2314,96
2315,128
2316,124
2317,63
2318,141
2319,91
2320,88
2321,92
2322,83
2323,132
2324,122
2325,52
2326,79
2327,139
2328,127
2329,128
2330,76
2331,75
2332,60
2333,142
2334,80
2335,135
2336,75
2337,99
2338,96
2339,100
2340,101
2341,119
2342,105
2343,71
2344,68
2345,109
2346,132
2347,121
2348,83
2349,60
2350,78
2351,136
2352,141
2353,139
2354,128
2355,89
2356,48
2357,129
2358,109
2359,117
2360,78
2361,17
2362,67
2363,138
2364,53
2365,78
2366,78
2367,121
2368,108
2369,95
2370,57
2371,97
2372,103
2373,135
2374,113
2375,125
2376,64
2377,117
2378,68
2379,100
2380,100
2381,96
2382,61
2383,102
2384,89
2385,93
2386,113
2387,91
2388,75
2389,100
2390,103
2391,122
2392,126
2393,130
2394,56
2395,85
2396,42
2397,60
2398,146
2399,54
2400,96
2401,104
2402,110
2403,81
2404,128
2405,120
2406,57
2407,105
2408,133
2409,92
2410,117
2411,91
2412,69
2413,149
2414,116
2415,86
2416,132
2417,111
2418,79
2419,85
2420,114
2421,85
2422,108
2423,115
2424,64
2425,145
2426,97
2427,103
2428,130
2429,165
2430,65
2431,85
2432,127
2433,69
2434,81
2435,75
2436,66
2437,135
2438,127
2439,62
2440,126
2441,65
2442,57
2443,142
2444,113
2445,84
2446,78
2447,107
2448,47
2449,133
2450,127
2451,62
2452,118
2453,57
2454,73
2455,135
2456,130
2457,96
2458,65
2459,94
2460,89
2461,136
2462,126
2463,117
2464,121
2465,76
2466,57
2467,155
2468,120
2469,95
2470,109
2471,112
2472,125
2473,135
2474,26
2475,71
2476,170
2477,110
2478,103
2479,102
2480,63
2481,114
2482,121
2483,98
2484,117
2485,109
2486,52
2487,100
2488,148
2489,66
2490,130
2491,90
2492,61
2493,94
2494,107
2495,84
2496,147
2497,89
2498,33
2499,39
2500,64
2501,156
2502,67
2503,83
2504,87
2505,104
2506,82
2507,76
2508,121
2509,128
2510,111
2511,83
2512,96
2513,103
2514,122
2515,99
2516,103
2517,122
2518,64
2519,83
2520,117
2521,117
2522,89
2523,78
2524,75
2525,92
2526,135
2527,112
2528,69
2529,82
2530,74
2531,135
2532,100
2533,114
2534,113
2535,116
2536,74
2537,64
2538,116
2539,119
2540,125
2541,80
2542,42
2543,85
2544,130
2545,111
2546,94
2547,107
2548,55
2549,80
2550,93
2551,133
2552,112
2553,63
2554,79
2555,83
2556,128
2557,97
2558,135
2559,48
2560,73
2561,84
2562,120
2563,105
2564,115
2565,103
2566,34
2567,97
2568,125
2569,78
2570,79
2571,129
2572,99
2573,129
2574,78
2575,70
2576,73
2577,104
2578,100
2579,114
2580,92
2581,39
2582,107
2583,117
2584,89
2585,82
2586,91
2587,76
2588,106
2589,77
2590,78
2591,109
2592,126
2593,67
2594,74
2595,90
2596,114
2597,86
2598,76
2599,49
2600,135
2601,100
2602,105
2603,103
2604,92
2605,54
2606,122
2607,76
2608,60
2609,102
2610,106
2611,96
2612,108
2613,55
2614,64
2615,86
2616,103
2617,90
2618,106
2619,82
2620,79
2621,123
2622,112
2623,103
2624,107
2625,73
2626,68
2627,111
2628,123
2629,93
2630,122
2631,55
2632,101
2633,98
2634,91
2635,67
2636,135
2637,48
2638,182
2639,84
2640,147
2641,120
2642,90
2643,78
2644,88
2645,122
2646,108
2647,126
2648,92
2649,102
2650,115
2651,111
2652,88
2653,141
2654,132
2655,101
2656,101
2657,109
2658,132
2659,145
2660,103
2661,74
2662,120
2663,111
2664,89
2665,137
2666,87
2667,82
2668,108
2669,121
2670,69
2671,185
2672,161
2673,76
2674,121
2675,146
2676,153
2677,92
2678,81
2679,88
2680,131
2681,122
2682,114
2683,103
2684,74
2685,81
2686,123
2687,137
2688,94
2689,103
2690,88
2691,82
2692,110
2693,100
2694,113
2695,121
2696,67
2697,53
2698,134
2699,94
2700,127
2701,89
2702,82
2703,69
2704,103
2705,129
2706,53
2707,141
2708,76
2709,129
2710,119
2711,103
2712,132
2713,100
2714,32
2715,96
2716,114
2717,58
2718,100
2719,125
2720,93
2721,102
2722,57
2723,60
2724,121
2725,121
2726,75
2727,100
2728,86
2729,89
2730,108
2731,128
2732,74
2733,100
2734,66
2735,95
2736,156
2737,99
2738,84
2739,89
2740,52
2741,85
2742,138
2743,102
2744,60
2745,100
2746,57
2747,83
2748,127
2749,96
2750,100
2751,85
2752,82
2753,96
2754,83
2755,104
2756,131
2757,100
2758,86
2759,116
2760,97
2761,85
2762,121
2763,71
2764,92
2765,111
2766,115
2767,133
2768,117
2769,60
2770,82
2771,126
2772,111
2773,94
2774,80
2775,56
2776,22
2777,37
2778,107
2779,92
2780,108
2781,125
2782,111
2783,40
2784,88
2785,114
2786,123
2787,103
2788,105
2789,111
2790,100
2791,85
2792,103
2793,121
2794,126
2795,107
2796,107
2797,121
2798,92
2799,63
2800,104
2801,130
2802,103
2803,77
2804,98
2805,104
2806,87
2807,82
2808,108
2809,127
2810,101
2811,114
2812,105
2813,103
2814,50
2815,99
2816,96
2817,63
2818,70
2819,107
2820,114
2821,135
2822,53
2823,50
2824,88
2825,127
2826,84
2827,96
2828,117
2829,106
2830,54
2831,62
2832,132
2833,98
2834,93
2835,79
2836,109
2837,117
2838,70
2839,92
2840,97
2841,126
2842,80
2843,106
2844,104
2845,82
2846,7
2847,17
2848,29
2849,60
2850,126
2851,104
2852,107
2853,60
2854,134
2855,90
2856,83
2857,78
2858,96
2859,73
2860,94
2861,70
2862,149
2863,112
2864,64
2865,83
2866,107
2867,121
2868,125
2869,99
2870,141
2871,86
2872,87
2873,81
2874,85
2875,100
2876,110
2877,97
2878,97
2879,117
2880,100
2881,67
2882,77
2883,100
2884,119
2885,137
2886,76
2887,95
2888,107
2889,110
2890,107
2891,49
2892,102
2893,114
2894,92
2895,89
2896,102
2897,90
2898,62
2899,71
2900,103
2901,141
2902,121
2903,111
2904,118
2905,119
2906,64
2907,59
2908,89
2909,128
2910,92
2911,122
2912,110
2913,104
2914,112
2915,125
2916,135
2917,87
2918,164
2919,147
2920,97
2921,82
2922,110
2923,102
2924,100
2925,89
2926,121
2927,125
2928,110
2929,94
2930,75
2931,70
2932,57
2933,81
2934,103
2935,85
2936,107
2937,103
2938,121
2939,105
2940,62
2941,88
2942,105
2943,104
2944,103
2945,90
2946,92
2947,94
2948,80
2949,140
2950,139
2951,100
2952,81
2953,99
2954,93
2955,104
2956,116
2957,74
2958,114
2959,100
2960,110
2961,89
2962,92
2963,105
2964,84
2965,65
2966,68
2967,85
2968,121
2969,93
2970,110
2971,107
2972,96
2973,87
2974,100
2975,125
2976,111
2977,114
2978,92
2979,112
2980,116
2981,50
2982,96
2983,155
2984,134
2985,110
2986,76
2987,74
2988,43
2989,100
2990,109
2991,97
2992,114
2993,92
2994,99
2995,69
2996,85
2997,85
2998,100
2999,114
